osm_type,osm_id,name,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,diet:gluten_free,diet:vegan,diet:vegetarian,email,name,opening_hours,organic,phone,website,wheelchair,cuisine,bar,brewery,indoor_seating,outdoor_seating,smoking,source,source:date,takeaway,toilets:wheelchair,addr:country,air_conditioning,contact:email,contact:phone,contact:website,opening_hours:kitchen,url,diet:halal,contact:facebook,contact:instagram,check_date,check_date:opening_hours,old_name,created_by,description,tourism,note,internet_access,brand,brand:wikidata,diet:meat,wikidata,wikipedia,opening_hours:signed,internet_access:fee,reservation,operator,official_name,atmotorway,branch,brand:website,operator:wikidata,wifi:operator,alt_name,delivery,name:zh,contact:fax,sport,source:addr,source:addr:date,name:prefix,payment:cards,payment:contactless,website:menu,diet:kosher,diet:lactose_free,diet:pescetarian,changing_table,smoking:outside,wheelchair:description,level,source:opening_hours,brand:wikipedia,wikimedia_commons,image,instagram,short_name,payment:cash,payment:credit_cards,payment:debit_cards,price,shop,facebook,access,payment:coins,payment:notes,indoor,kids_area:outdoor,toilets,toilets:access,twitter,contact:twitter,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,survey:date,fair_trade,identity,interaction,provides,breakfast,dinner,lunch,payment:maestro,strapline,fax,operator:website,historic,internet_access:ssid,stars,toilets:fee,toilets:handwashing,toilets:unisex,check_date:diet:vegan,old_name_1,old_name_2,name:en,name:nl,addr:housename,contact:mobile,payment:apple_pay,payment:google_pay,rooms,payment:mastercard,payment:visa,capacity,changing_table:adult,entrance:step_count,entrance:width,wheelchair:turning_circle,terrace,layer,name:it,self_service,opening_hours:url,drive_through,check_date:currency:XBT,drink:tea,microbrewery,construction,closed:amenity,not:brand:wikidata,atm,airconditioned,historic:amenity,historic:name,leisure,name:suffix,diet:non-vegetarian,food,contact:tripadvisor,ref:gers,disused:amenity,entrance,location,int_name,fixme,drink:beer,check_date:diet:vegetarian,menu,mobile,dog,start_date,fast_food,addr:suburb,contact:whatsapp,toilets:disposal,toilets:gender_segregated,kitchen,name:de,ref:bag,camp_site,changing_table:count,changing_table:location,old_website,website:note,highchair,man_made,surveillance,check_date:existence,opening_hours:takeaway,toilets:menstrual_products,mapillary,drink:club-mate,payment:girocard,name:ko,brand:email,ref,lgbtq,changing_table:fee,wheelchair:description:nl,source_ref,toilets:position,addr:floor,payment:cash:EUR,payment:pin,diet:mediterranean,full_name,website:booking,website:en,website:nl,name:ja,kids_area,kids_area:fee,kids_area:indoor,name:fr,lactose_free,vegetarian,happycow:id,open,payment:qr_code,service:electricity,name:source,roof:shape,restaurant,internet_access:password,opening_date,note:nl,beer,yelp,delivery:covid19,takeaway:covid19,diet:omnivore,all_you_can_eat,check_date:smoking,craft,changing_table:note,wifi,elevator,source:capacity,seats,old_name2,ice_cream,drink:coffee,drink:espresso,swimming_pool,diet:organic,addr:province,drive_in,phone:contact,start_date:amenity,abandoned,reservation:website,opening_hours:delivery,operator:phone,name:yue,heritage,heritage:operator,name:es,check_date:toilets:wheelchair,name:pt,diet:fish,toilets:changing_table,clothes,ref:kvk,payment:account_cards,payment:american_express,website:orders,website:contact,currency:EUR,opening_hours:phone,lastcheck,amenity_1,emergency,restaurant:type:nl,payment:cryptocurrencies,construction:amenity,delivery:partner,payment:v_pay,payment:visa_debit,payment:card,hotel,guest_house,drink:wine,ref:vatin,beverages,social_facility,contact:linkedin,contact:youtube,removed:addr:housenumber,removed:addr:street,designation,cat,phone:mobile,payment:electronic_purses,playground,weather_protection,loc_name,source:name,name:etymology,name:etymology:wikidata,ele,disused:shop,addr:number,note:en,diet:fresh,club,seamark:small_craft_facility:category,seamark:type,sport:boating,long_name,diet:dairy_free,contact:restaurantguru,kids_area:supervised,network,owner,internet_access:type,live_music,service_times,addr:unit,payment:iDeal,disused:tourism,disused:website,artist_name,ref:rce,source:amenity,opening_hours:dinner,award:michelin,fee,parking,old_name:de,toilets:female,toilets:male,second_hand,payment:bancomat,panoramax,telecom,contact:city,pets,disused:name,name:fy,diet:egg_free,diet:nut_free,diet:seafood,diet:sugar_free,beds,boat:rental,closed:name,seasonal,old_name3,short_name:zh,name:ar,alt_name:zh,name:am,name:-2022,diet:non-halal,hema:id,speciality,regional,name:1988-1990,name:1990-2001,name:2001-2007,name:2007-2016,name:2016-2023,building:colour,building:levels,addr:place,name:zh-Hans,loc_ref,cafe,winery,dress_code,name:vi,note:covid19,buffet,payment:visa_electron,amenity_2,amenity_3,power_supply,source:addr:postcode,name:signed,payment:cheque,website:menu:en,diet:healthy,payment:app,stroller,cash_withdrawal:type,building:floor,airside,name:tr,check:date,caravans,tents,room,reusable_packaging:accept,operator:wikipedia,wheelchair:description:en,diet:local,min_age,diet:chicken,diet:pork,building,OnroerendErfgoed:criteria,heritage:website,inscription,ref:OnroerendErfgoed,source:geometry:date,source:geometry:ref,roof:levels,note:BAG,floating,height,material,source:height,nudism,building:material,roof:colour,contact:tiktok,name_2,fenced,building:part,roof:height,roof:material,internet_access:downlink,type
node,2810244788,Salonki,Echt,26,6101NX,Bosstraat,restaurant,,,,info@saloniki-echt.nl,Salonki,Mo-Sa 17:00-22:00; Su 13:00-22:00,,+31 475 489 187,https://www.saloniki-echt.nl/,,greek,,,,,,BAG,2014-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1197297450,Centopercento,Haarlem,6,2011RD,Grote Markt,restaurant,,,,,Centopercento,,,,http://www.centopercentohaarlem.com/,,italian,,,,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5790601171,Restaurant Op Zuid,Utrecht,2,3525BT,Neerlandiakade,restaurant,,,,,Restaurant Op Zuid,11:30-24:00,,,,limited,american,,,,yes,,BAG,2015-06-04,,,,,info@opzuidutrecht.nl,+31 30 245 1118,https://opzuidutrecht.nl,,,,https://www.facebook.com/opzuidutrecht,https://www.instagram.com/opzuidutrecht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,355350358,Werelds aan het Strand,,,,,restaurant,,,,,Werelds aan het Strand,,,,,,,,,,,,BAG,2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,1924100000042559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,
node,458722989,The Harbour,Nes,5,9163GV,Oude Steiger,restaurant,,,,,The Harbour,,,,https://harbourameland.nl/,yes,,,,,,,BAG,2014-02-11,,yes,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2775255726,La Cubanita,Enschede,26,7511GB,Oude Markt,restaurant,,,,enschede@lacubanita.nl,La Cubanita,,,+31 53 2045055,https://lacubanita.nl/tapas-enschede,,tapas,,,,,,BAG,2014-03-24,,,,,,,,,,,,,,,,,,,,,La Cubanita,Q108920601,,,,,,,,,,,https://lacubanita.nl/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2775823367,Wok four You,IJmuiden,44,1976BM,Kromhoutstraat,restaurant,,,,,Wok four You,,,,,,,,,,,,BAG,2014-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,385277337,De Goede Gooier,Blaricum,151,1261AA,Crailoseweg,restaurant,,,,,De Goede Gooier,,,,,,,,,,,,BAG,2014-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4466984601,De Kleine Bistro,Enschede,16,7511GH,Walstraat,restaurant,,,,,De Kleine Bistro,We-Sa 17:00-22:00; Su 17:00-21:00,,,https://www.dekleinebistro.nl,,,,,,,,BAG,2018-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2813509391,Infini,Wittem,3A,6286DA,Botterweck,restaurant,,,,info@restaurantinfinity.net,Infini,Th-Mo 18:30-21:00,,+31 43 601 2013,https://www.restaurantinfini.net,,french,,,,yes,outside,BAG,2014-03-24,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8326324510,Sushito Zuidas,Amsterdam,851,1082LZ,Parnassusweg,restaurant,yes,,yes,,Sushito Zuidas,Mo-Su 11:30-21:30,,+31 20 890 5630,https://www.sushito.nl/,yes,hawaiian;bowl;poke,,,yes,yes,,BAG,2021-01-08,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11271425213,Kantoor,,,,,restaurant,,,,,Kantoor,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2735034945,Aan de Zweth,Schipluiden,480,2636KB,Rotterdamseweg,restaurant,,,,info@zwethheul.nl,Aan de Zweth,"Th-Sa 12:00-14:30,18:00-20:30; Su 12:00-14:30,18:30-20:30",,+31 10 470 4166,https://www.aandezweth.nl/,,french,,,,,outside,BAG,2014-02-11,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+31 10 470 6522,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2716166396,Don Utrecht,Utrecht,2,3521AD,Groenendaalstraat,restaurant,,,,,Don Utrecht,We-Su 11:00-22:00,,+31306336097,https://www.donutrecht.nl/,,italian,,,,,,local knowledge,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morena Abbatangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2779300773,Pannenkoekerie In den Markenrichter,Ambt Delden,18,7495RJ,Rijksweg,restaurant,,,,,Pannenkoekerie In den Markenrichter,We-Su 11:30-20:00,,+31 74 376 1324,https://www.pannenkoekerie.nl/,,pancake,,,,,,BAG,2014-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3069287036,De Molen,Vrouwenparochie,2,9077SW,Vrouwbuurtstermolen,restaurant,,,,,De Molen,We-Su 11:00-20:00,,,http://demolenvrouwenparochie.nl/,,,,,,,,BAG,2014-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2832397334,Koffiebranderij Fik,Aalten,33,7121CN,Landstraat,restaurant,,,,,Koffiebranderij Fik,Mo-Fr 10:00-17:00; Sa 10:00-17:00,,,,yes,sandwich;coffee_shop,,,,,,BAG,2014-03-24,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4796174421,Paloma Blanca,Amsterdam,145,1054MG,Jan Pieter Heijestraat,restaurant,,,yes,,Paloma Blanca,Tu-Su 18:00-22:00,,+31 20 612 6485,https://www.palomablanca.nl,limited,maroccan,,,yes,no,no,,,,,,,,,,,,,,,2025-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paloma Blanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2905819671,De Landbouw,Goes,38,4461AJ,Grote Markt,restaurant,,,,,De Landbouw,,,,https://www.restaurantdelandbouw.nl/,,,,,,,,BAG,2014-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1486109775,Los Argentinos,,,,,restaurant,,,,,Los Argentinos,,,,http://www.losargentinos.nl,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2931006146,Chez l' Hêtre,Venlo,61,5911CB,Parade,restaurant,,,,,Chez l' Hêtre,,,+31 77 354 8901,https://www.chezlhetre.nl,,french,,,,,,BAG,2014-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,281132542,La Siciliana,Wijk bij Duurstede,19,3961AR,Peperstraat,restaurant,,,,,La Siciliana,Tu-Su 15:30-22:00; Mo off,,+31 343 576 051,https://www.lasiciliana.nl/,,italian,,,,,,BAG,2014-05-07,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,,,,,,,,352100000004489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,
