osm_type,osm_id,amenity,name,cuisine,website,check_date,created_by,changing_table,changing_table:adult,entrance:kerb:height,entrance:ramp,entrance:step_count,entrance:width,phone,wheelchair:turning_circle,addr:housenumber,addr:postcode,addr:street,diet:vegetarian,email,opening_hours,addr:city,addr:country,brand,brand:wikidata,brand:wikipedia,toilets:wheelchair,contact:email,contact:phone,contact:website,addr:unit,internet_access,level,fixme,outdoor_seating,indoor_seating,alt_name,internet_access:fee,payment:cash,payment:contactless,payment:credit_cards,payment:debit_cards,wheelchair,toilets:wheelchair:door_width,toilets:wheelchair:level,takeaway,check_date:diet:vegetarian,check_date:opening_hours,toilets:wheelchair:space_side,operator,OnroerendErfgoed:criteria,fax,heritage,heritage:operator,heritage:website,old_name,ref:OnroerendErfgoed,contact:facebook,contact:instagram,contact:mobile,toilets:wheelchair:accessible_via,wikidata,diet:halal,diet:vegan,payment:cards,source,name:en,name:nl,website:menu,description,disused:amenity,wikipedia,facebook,image,mapillary,addr:housename,smoking,wikimedia_commons,ramp:wheelchair,mobile,capacity,access,comment,opening_hours:signed,restaurant:type:nl,disused:shop,note,delivery,name:fr,name:el,elevator:width,bar,brewery,microbrewery,reservation,start_date,toilets,drive_through,lgbtq:signed,reservation:phone,reservation:website,strapline,survey:date,toilets:access,toilets:wheelchair:space_front,was:cuisine,was:name,was:opening_hours,was:website,check_date:diet:vegan,diet:kosher:certification,self_service,stars,payment:mastercard,payment:visa,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,opening_hours:kitchen,phone:mobile,diet:kosher,branch,diet:healthy,diet:meat,diet:non-vegetarian,diet:organic,payment:maestro,addr:state,food,air_conditioning,changing_table:location,source:geometry:date,source:geometry:ref,shop,elevator:depth,diet:sugar_free,restaurant,url,name:ar,payment:qr_code,name:de,contact:whatsapp,ref:vatin,website:booking,contact:tiktok,opening_hours:takeaway,building,historic,castle_type,building:architecture,building:levels,roof:levels,house,tourism,height,indoor
node,5236174353,restaurant,Bistrot Benoit,,https://www.bistrotbenoit.be,,,,,,,,,+32 3 226 92 20,,23,2000.0,Zirkstraat,,info@bistrot-benoit.be,"We-Fr,Su 12:00-14:00,18:00-22:00; Sa 18:00-22:00; Mo,Tu off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5247471043,restaurant,Sapore,,https://www.brasserie-sapore.be,,,,,,,,,+32 3 542 00 02,,187,,Groot Hagelkruis,,,"Mo off; Tu-Fr 11:30-15:00,17:00-22:00; Sa 17:00-22:00; Su 16:00-22:00",,,,,,,,,,,,,,,,Brasserie Sapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5247597964,restaurant,'t Injaske,,https://www.tinjaske.be/,2023-10-15,,,,,,,,+32 3 234 06 73,,5,2000.0,Grote Kauwenberg,,info@tinjaske.be,"Mo 17:30-22:00; Tu-Fr 11:30-14:30,17:30-22:00; Sa,Su off",,,,,,,,,,,,,,,,Eetcafé 't Injaske,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/tinjaske/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5247889063,restaurant,Maria Saloia,portuguese,,,,,,0.16,no,1.0,0.79,+32470222399,yes,12,2000.0,Korte Winkelstraat,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5260810811,restaurant,The View,,http://www.theview.city,2024-03-05,,no,,0.15,no,1.0,1.26,+32 3 284 03 01,no,28,2000.0,Suikerrui,,Info@theview.city,Mo-Su 09:00-24:00,Antwerpen,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/profile.php?id=100093354656664,https://www.instagram.com/theview.antwerp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 09:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5260810812,restaurant,Mai Thai,thai,https://www.mai-thai.be,2024-03-05,,no,no,0.16,,1.0,0.82,+32 3 225 16 87,no,26,2000.0,Suikerrui,no,info@mai-thai.be,"Mo,We-Su 12:00-14:30,17:00-22:00; Tu off",,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5287299392,restaurant,'t Fornuis,french,,2024-02-07,,,,0.08,yes,1.0,2.1,+32 3 233 62 70,yes,24,2000.0,Reyndersstraat,,,"Mo-Fr 12:00-14:30, 19:00-21:00; Sa,Su off",,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4540589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5287315414,restaurant,Bij Lam en Yin,asian,https://lam-en-yin.be/,,,,,,,,,+32 3 232 88 38,,17,2000.0,Reyndersstraat,,,"We-Su 18:00-22:00; Mo,Tu off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Bij-Lam-en-Yin-172650405526/,,,,Q2179825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5300776425,restaurant,Walvis,international,,,,,,,,,,+32 3 289 33 22,,1,2018.0,Walvisstraat,,walvis.antwerpen@gmail.com,"Mo,Tu,Th-Su 10:00-19:30; We off",,,,,,,,,,,yes,,,yes,,,no,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/pg/walvisantwerpen/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5300913888,restaurant,Zafraan,arab,,2024-02-17,,,,,,,,+32 3 344 80 03,,154,2018.0,Plantin en Moretuslei,,info@zafraan.be,Mo off; Tu-Su 17:00-22:00,,,,,,,,,,,,,,,,Zafraan Bistro,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/pg/Zafraan-Bistro-1421260014761031/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5301889757,restaurant,Renaissance,italian,https://www.resto-renaissance.be/,,,,,0.0,,3.0,1.55,+32 3 233 93 90,yes,32,2000.0,Nationalestraat,,,"Mo-Fr 12:00-15:00,18:00-22:30; Sa 12:00-16:30,18:00-22:30; Su off",,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5301957396,restaurant,Native,,https://native.bio/,,,,,,,,,+32 478 40 07 11,,8,2000.0,Muntstraat,,info@native.bio,"Tu-Sa 12:00-15:00,18:00-21:00; Su,Mo,PH off",,,,,,,,,,,,,,,,Native Bio Bistro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5302320018,restaurant,De Herk,,https://www.deherk.be/,,,,,,,,,+32 3 232 21 57,,33,2000.0,Reyndersstraat,,info@deherk.be,Tu-Th 17:00-23:00; Fr-Su 12:00-23:00; SH Mo-Su 12:00-23:00,,,,,,,,,,,,,,yes,,Brasserie De Herk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5333027323,restaurant,Le Royal Cafe,french,https://www.brasserieroyal.be/,,,,,,,,,+32 3 225 58 80,,3,2000.0,Pelikaanstraat,,,Fr-Sa 09:30-21:00,,,,,,,,,,,,0.0,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5419041512,restaurant,Couscous bar,,,,,no,no,0.0,,0.0,1.0,,yes,,,,no,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5460583913,restaurant,Graanmarkt 13,,https://graanmarkt13.com/restaurant,2023-11-11,,,,,,,,+32 3 337 79 91,,13,2000.0,Graanmarkt,,welcome@graanmarkt13.be,"Mo-Sa 12:00-14:30,18:00-22:00; Su 12:00-15:00,18:00-21:00",,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5469861747,restaurant,Les Saveurs de Yamada,japanese,http://www.lessaveursdeyamada.be/,,,,,0.0,,3.0,0.94,+32 3 226 62 42,yes,31,2000.0,Kronenburgstraat,,,"Tu-Sa 12:00-14:00,18:30-21:00; Su,Mo,PH off",,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Les-Saveurs-De-Yamada-108884182480675/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5484821756,restaurant,Frites Atelier,friture,https://www.fritesatelieramsterdam.com,2024-03-05,,no,no,,,0.0,0.77,,yes,32,,Korte Gasthuisstraat,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5536112592,restaurant,Lucy Chang,chinese,https://www.lucychang.be/,2024-02-07,,,,0.07,no,1.0,0.8,+32 3 248 95 60,yes,16,2000.0,Marnixplaats,,antwerpen@lucychang.be,Mo-Su 12:00-23:00,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5584622683,restaurant,La Taqueria,mexican;taco,,2024-02-07,,,,,,,,+32 468 56 55 60,,63,2000.0,Vrijheidstraat,,,"Mo,We,Th,Sa,Su 17:00-22:30, Fr 12:00-02:00; Tu off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/La-Taqueria-Antwerp-162920641022105/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5611699521,restaurant,Las Manas,spanish,https://www.lasmanas.be/,,,,,0.0,,2.0,1.5,+32 9 231 72 20,yes,42,2000.0,Ankerrui,,,Tu-Sa 10:00-00:00,Antwerpen,,,,,yes,,,,,wlan,,,,,,,,,,,,0.94,ground_floor,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5615179729,restaurant,Camino,vietnamese;korean,http://www.cafecamino.be,,,,,0.0,,0.0,0.82,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5615179922,restaurant,BarBouf,,https://barbouf.be,,,,,,,,,,,7,2000.0,Lange Nieuwstraat,,,,Antwerpen,,,,,,,,,,,,,terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+32 476 45 99 47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5615202921,restaurant,La Romanesc,,http://www.tavernethegatekiss.com,,,,,,,,,+32 465 824763,,,2000.0,,,,Tu-Su 12:30-00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://facebook.com/p/La-Romanesc-100070405325957,https://instagram.com/explore/locations/115290260312294/la-romanesc,,,,,,,,,,https://menuweb.menu/restaurants/antwerp/la-romanesc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5650428320,restaurant,Ni Shifu,chinese,https://nishifu.be,,,,,,,,,+32 3 231 64 04,,8,2018.0,Breydelstraat,,,"Mo-We, Fr-Su 12:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5673441159,restaurant,Matiate,,https://www.matiate.be/,,,,,,,,,+32 3 541 47 59,,414,2030.0,Groenendaallaan,,info@matiate.be,Mo-Su 12:00-00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/matiate.enjoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5673441160,restaurant,Hollywood Café,,https://www.hollywoodcafe.be,,,yes,,0.0,no,,1.0,+32 3 541 19 85,yes,394/406D,2030.0,Groenendaallaan,,info@hollywoodcafe.be,"Mo-Th,Su 09:00-23:00, Fr,Sa 09:00-02:00",,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/hollywoodcafeantwerpen/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5673441161,restaurant,TakeTwo,,https://taketwo.be/,,,,,,,,,+32 3 542 33 85,,408,2030.0,Groenendaallaan,,info@taketwo.be,Mo-Su 10:00-00:00,,,,,,,,,,,,,,,,DKN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5673441162,restaurant,Axxes,,https://www.axxes.be/,,,,,,,,,+32 3 541 44 11,,396,2030.0,Groenendaallaan,,mail@axxes.be,"Mo-Th,Su 16:30-00:00, Fr 16:00-02:00, Sa 15:00-02:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5673441163,restaurant,Martinique,,http://www.brasseriemartinique.be,,,,,,,,,+32 3 541 77 52,,402,2030.0,Groenendaallaan,,info@brasseriemartinique.be,Mo-Su 11:30-00:00+,,,,,,,,,,,,,,,,Brasserie Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5677410929,restaurant,Mie Katoen,,https://miekatoen.com/,,,,,,,,,+32 3 231 13 09,,9,2000.0,Koolkaai,,info@miekatoen.com,"Mo,Tu,Th,Fr 18:00-00:00; Sa,Su 17:00-00:00; We off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/fonduemiekatoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5691579667,restaurant,Restaurant Boris,,,,,,,0.04,no,1.0,0.81,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5691579668,restaurant,Brasserie Lids,regional,http://www.delids.be,,,,,0.16,no,1.0,0.73,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5693449265,restaurant,Gorakhali,thai,,,,,,0.01,no,1.0,0.88,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5693449268,restaurant,De Zuilen,regional,https://www.dezuilen.be,,,,,0.01,,1.0,1.0,,,,,,,,"Fr-Su 18:00-22:00; Sa, Su 12:00-15:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5693449269,restaurant,Bella Patio,italian,https://www.bellapatio.be/,2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,2023-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5693449271,restaurant,De Tapas,spanish,http://www.detapas.be,,,,,0.04,no,1.0,1.35,+32 3 291 40 09,no,23,2000.0,Grote Markt,,reservatie@detapas.be,,Antwerpen,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5693449272,restaurant,De 7 Schaken,regional,https://www.de7schaken.be/,,,no,no,0.13,,1.0,0.92,,no,,,,no,,Tu-Sa 12:00-23:30; Su 12:00-23:00,,,,,,,,,,,,0.0,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,"Tu-Th 12:00-15:00,18:00-22:00; Fr-Sa 12:00-15:00,17:00-22:00; Su 12:00-15:00,17:00-21:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5693449280,restaurant,Sjalot en Schanul,regional,https://www.sjalotenschanul.be,,,,,0.09,no,1.0,0.83,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5694505121,restaurant,Mister Wok,asian,http://www.misterwokantwerpen.be/,,,no,no,0.03,,1.0,0.72,+32 3 344 63 34,no,13,2000.0,Falconplein,no,info@misterwokantwerpen.be,"Mo,Tu,Su 17:00-01:00, We 12:00-01:00, Th 12:00-02:00, Fr 12:00-03:00, Sa 17:00-03:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/misterwokantwerpen,,,,,,no,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5710150522,restaurant,ABC Taproom & Resto,regional,https://seef.be,,,,,,,,,,,21,2000.0,Indiëstraat,,,,Antwerpen,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5713136701,restaurant,Nora Indian,indian,https://noraindian.com,2024-02-17,,,,,,,,+32 499 25 39 10,,35,,Wolfstraat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5713136704,restaurant,Overzee,,,,,,,,,,,,,8,2018.0,Dageraadplaats,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5713202878,restaurant,Cuichine,asian,https://www.cuichine.be,,,,,,,,,+32 3 289 92 45,,,,,,,Tu-Fr 12:00-13:30; Tu-Sa 18:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5715201625,restaurant,Standard Pizza,pizza,https://standardpizza.be,,,,,,,,,+32 3 230 13 41,,1,2018.0,Regine Beerplein,,info@standardpizza.be,"Mo-Fr 12:00-14:00,17:00-00:00; Sa,Su 17:00-00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5731284479,restaurant,Tang's,asian,https://www.tangs.be/,2024-02-10,,,,,,,,+32 3 248 38 59,,36,2000.0,Kasteelpleinstraat,,tangs1@telenet.be,"Mo,Tu,Th,Fr 12:30-14:30,18:00-23:00; Sa,Su 18:00-23:00; We off",,,,,,,,,,,,,,,,Tang's Oosterse Keuken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5731284481,restaurant,Circus,,,,,no,no,,,0.0,1.02,,yes,26,2000.0,Kasteelpleinstraat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5834334113,restaurant,Tot Straks,,https://www.tot-straks.be/,,,no,,0.06,no,1.0,0.96,+32 3 284 01 24,no,332,2170.0,Bredabaan,,info@tot-straks.be,"Mo,Tu 09:00-16:00; We,Th 09:00-21:00; Fr,Sa 09:00-21:30; Su,PH 10:00-21:00",,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ground floor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5834412053,restaurant,Onder den Toren,,http://www.onderdentoren.com/,,,no,,0.2,no,1.0,0.9,+32 3 645 73 68,no,388,2170.0,Bredabaan,,odtbvba@gmail.com,"Tu-Sa 10:00-21:00; Su,Mo off",,,,,,no,,,,,,,,,,Taverne Onder den Toren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5835265087,restaurant,Sushi huis,sushi,https://merksem.sushihuis.com,,,,,,,,,+32 3 216 11 19,,430,2170.0,Bredabaan,,,"Tu off; PH,We-Mo 16:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5835265255,restaurant,Hoffy's,,,,,,,,,,,+32 3 2343 535,,52,2018.0,Lange Kievitstraat,,info@hoffys.be,Su-Th 10:00-22:00; Fr 08:00-15:30; Sa off,Antwerpen,,,,,,,,https://hoffys.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5876299689,restaurant,Nawaab Tandoori,indian,https://www.nawaab.be,,,,,,,,,+32 3 434 35 41,,365,2140.0,Turnhoutsebaan,,,Th-Tu 12:00-00:00; We 17:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
